"","bacc","specificity","sensitivity","threshold","beta0","beta1","beta2","beta3","beta4"
"270",0.854332653943549,0.883268482490272,0.825396825396825,0.348312611664758,-13.4153500765816,-22.3322385915497,32.5525474590722,0.0467959431358987,6.43121880961776
"271",0.832623062195047,0.8715953307393,0.793650793650794,0.323691782808567,-14.1823254526992,-22.1536621280657,33.1266005283635,0.051011683494583,6.62486568969669
"272",0.844450620715212,0.879377431906615,0.80952380952381,0.342215277943715,-14.9742490581194,-22.016286628711,33.8770396611108,0.0562862948890409,6.16650102162219
"273",0.82422333395096,0.918287937743191,0.73015873015873,0.36304623632194,-12.7321999917846,-20.5244294823721,30.2025081778788,0.0480530674610915,6.51878600123482
"274",0.862577975418442,0.852140077821012,0.873015873015873,0.333294382942346,-12.1402239371056,-18.2239455592348,27.4978228611305,0.0551650987506513,6.37061532274771
"275",0.830986350441603,0.836575875486381,0.825396825396825,0.335514350801501,-13.0561311501277,-21.079996852173,31.0738842792964,0.055052754159685,5.89361534374157
"276",0.852232721882527,0.894941634241245,0.80952380952381,0.31445649271481,-15.3489707059999,-21.8810705442182,34.1265613913802,0.0541422120229067,6.3652182014218
"277",0.836359706009511,0.894941634241245,0.777777777777778,0.336094456272295,-15.2368627536364,-22.1072015582669,34.1655305753616,0.0513261542303885,6.8600175421831
"278",0.862577975418442,0.852140077821012,0.873015873015873,0.322733482203815,-12.707030777341,-18.7163154744062,28.716743785368,0.0550493252905658,5.34851827006634
"279",0.826632079550367,0.875486381322957,0.777777777777778,0.351011979864071,-11.9400625210689,-18.8893669857102,27.9705481531329,0.0604371918559914,5.45073227192951
"280",0.840405163362362,0.88715953307393,0.793650793650794,0.343692591333313,-16.5473791283638,-24.6699995901753,37.836112523794,0.0531102893924754,6.68114505107495
"281",0.860323636588228,0.879377431906615,0.841269841269841,0.336854674401786,-13.1129830125538,-20.8372532633335,31.0497318950437,0.0507326496798071,5.41114862919898
"282",0.798777098387993,0.883268482490272,0.714285714285714,0.374512322876839,-12.5450710199451,-22.3818751210478,31.95364828492,0.0498543801400917,4.65604832916133
"283",0.846550552776234,0.867704280155642,0.825396825396825,0.342980478043445,-15.2189440428819,-22.1931218920987,34.2070442699749,0.0551087214049846,6.75516954131621
"284",0.832623062195047,0.8715953307393,0.793650793650794,0.302761978945873,-12.0055167520176,-16.6810528175151,26.0737708314919,0.0558658716015391,5.72861478553117
"285",0.822586622197517,0.883268482490272,0.761904761904762,0.340724882487707,-15.972858694913,-24.8414567774157,37.4479587921114,0.0493990172970321,6.48227615127412
"286",0.856586992773763,0.856031128404669,0.857142857142857,0.290894571755206,-15.0162490019973,-18.9809525956713,31.2123347576818,0.0545257633432688,6.42683179456422
"287",0.828577604842196,0.879377431906615,0.777777777777778,0.352893640986603,-13.4306395093881,-19.6515295888193,30.2826694006483,0.0572856240679822,5.3674932836134
"288",0.888333024519795,0.856031128404669,0.920634920634921,0.300676020322158,-11.4851548866149,-18.2811257720777,27.0758385173358,0.0455939046461648,5.59793616510496
