,Date,Open,Close,High,Low,Volume
416,1634155200000,145.0,146.08,146.9,144.82,2559.73025257
417,1634151600000,145.3,144.93,145.48,144.7,3681.51785721
418,1634148000000,146.7,145.22,148.37,145.13,8325.13099879
419,1634144400000,146.9,146.7,146.9,146.7,0.04
420,1634115600000,146.13,146.7,147.07,145.53,867.15148975
421,1634112000000,145.4,146.16,147.51,145.4,4092.56469369
422,1634108400000,146.34,145.59,146.77,144.71,2401.13869249
423,1634104800000,146.21,146.29,147.6,145.36,8846.38230972
424,1634101200000,149.27,146.44,150.41,146.12,11908.07295568
425,1634097600000,149.31,149.27,150.28,148.5,3985.84499237
426,1634094000000,151.32,149.41,151.34,148.5,3640.4457145
427,1634090400000,151.04,151.29,152.1,150.2,6630.52114728
428,1634086800000,153.52,150.99,153.54,150.65,6487.90809182
429,1634083200000,152.47,153.36,155.49,151.08,16315.27601551
430,1634079600000,150.32,152.26,153.04,149.59,6229.90880647
431,1634076000000,149.38,150.51,151.06,148.69,2637.45919975
432,1634072400000,150.18,149.97,150.29,148.77,885.39171396
433,1634068800000,149.96,150.02,151.84,148.17,6897.07417345
434,1634065200000,151.06,150.07,153.42,149.3,8065.2728394
435,1634061600000,146.68,151.06,152.25,146.68,10041.26037008
436,1634058000000,149.29,146.63,149.29,146.18,6128.46279116
437,1634054400000,143.56,149.44,149.78,142.98,13641.60732694
438,1634050800000,141.71,143.53,143.94,140.11,7055.05658568
439,1634047200000,143.39,141.56,145.26,140.81,8189.02408243
440,1634043600000,138.64,143.53,144.5,138.64,7875.69037981
441,1634040000000,142.49,138.69,142.85,137.59,14409.13548608
442,1634036400000,141.82,142.57,142.93,141.3,3491.00318872
443,1634032800000,141.59,141.72,142.1,140.27,3819.95378711
444,1634029200000,144.59,141.72,144.59,140.92,2796.34236732
445,1634025600000,143.21,144.33,145.14,143.07,3480.18244131
446,1634022000000,142.93,143.45,144.0,142.66,6037.83318409
447,1634018400000,144.57,142.84,145.08,142.31,5119.8952189
448,1634014800000,144.86,144.51,145.5,141.36,7604.26520837
